scene,image_name,psnr,ssim,lpips
hcm0031,DJI_20241227155343_0023_V.JPG,21.67724334663958,0.7174122333526611,0.21330249309539795
hcm0031,DJI_20241227155809_0220_V.JPG,21.983234885572358,0.7089390754699707,0.18984320759773254
hcm0031,DJI_20241227155927_0264_V.JPG,22.90936606775765,0.7020642161369324,0.25577056407928467
hcm0031,DJI_20241227155339_0019_V.JPG,21.427763713578045,0.7000893950462341,0.20593520998954773
hcm0031,DJI_20241227155556_0124_V.JPG,21.342959351746515,0.6131350994110107,0.369711309671402
hcm0031,DJI_20241227160031_0313_V.JPG,22.29821759423241,0.6630145907402039,0.23080559074878693
hcm0031,DJI_20241227155810_0221_V.JPG,21.37870031102299,0.7080592513084412,0.20116810500621796
hcm0031,DJI_20241227155946_0279_V.JPG,21.07051401175649,0.6214415431022644,0.24399366974830627
hcm0031,DJI_20241227160048_0325_V.JPG,21.259407460064562,0.6609320640563965,0.2481551468372345
hcm0031,DJI_20241227155557_0125_V.JPG,21.21917141305839,0.6010408997535706,0.34879574179649353
hcm0031,DJI_20241227155930_0267_V.JPG,22.24728831840985,0.6824857592582703,0.2685989737510681
hcm0031,DJI_20241227155326_0006_V.JPG,21.102863436370654,0.7020772099494934,0.21577677130699158
hcm0031,DJI_20241227155433_0061_V.JPG,19.05471880896962,0.5485896468162537,0.31201887130737305
hcm0031,DJI_20241227155906_0247_V.JPG,21.505499458539404,0.6644169688224792,0.2636028826236725
hcm0031,DJI_20241227155754_0205_V.JPG,21.596854567390018,0.715480625629425,0.18920716643333435
hcm0031,DJI_20241227155850_0237_V.JPG,22.0546295395282,0.6796438097953796,0.21241044998168945
hcm0031,DJI_20241227155730_0189_V.JPG,23.526583496059846,0.7381172776222229,0.17668500542640686
hcm0031,DJI_20241227155546_0114_V.JPG,19.748387872836087,0.5588266849517822,0.38072073459625244
hcm0031,DJI_20241227155740_0199_V.JPG,22.714117023050974,0.7482503056526184,0.19719918072223663
hcm0031,DJI_20241227155345_0025_V.JPG,22.087232750085462,0.695270836353302,0.20134294033050537
hcm0031,DJI_20241227160006_0293_V.JPG,21.911194006838194,0.6809818148612976,0.2626854181289673
hcm0031,DJI_20241227160044_0321_V.JPG,21.04304870298668,0.6379175186157227,0.27729570865631104
hcm0031,DJI_20241227155353_0033_V.JPG,21.4955231313163,0.6712482571601868,0.20906545221805573
hcm0031,DJI_20241227155533_0101_V.JPG,21.41835604166561,0.662744402885437,0.313836932182312
hcm0031,DJI_20241227155915_0256_V.JPG,22.05832699880692,0.666344404220581,0.2405107170343399
hcm0031,DJI_20241227155948_0281_V.JPG,22.0811520726225,0.6737983226776123,0.2581441104412079
hcm0031,DJI_20241227155847_0234_V.JPG,22.62857757306734,0.6865107417106628,0.2117711752653122
hcm0031,DJI_20241227155715_0174_V.JPG,22.16429381731266,0.7132267951965332,0.1906651258468628
hcm0031,DJI_20241227155543_0111_V.JPG,20.64313300357123,0.6128556132316589,0.34006255865097046
hcm0031,DJI_20241227155547_0115_V.JPG,20.0380681311144,0.5725557208061218,0.3842845559120178
hcm0031,DJI_20241227155416_0044_V.JPG,20.7417265400568,0.603997528553009,0.31626689434051514
hcm0031,DJI_20241227155431_0059_V.JPG,18.524561414115222,0.5495043992996216,0.31801939010620117
hcm0031,DJI_20241227155438_0066_V.JPG,20.539275227045415,0.6256453394889832,0.3041204810142517
hcm0031,DJI_20241227155741_0200_V.JPG,22.905079881807413,0.7495859265327454,0.19538572430610657
hcm0031,DJI_20241227155849_0236_V.JPG,22.20271618608256,0.6854057908058167,0.24643057584762573
hcm0031,DJI_20241227155417_0045_V.JPG,21.228608036403074,0.6243488192558289,0.302351713180542
hcm0031,DJI_20241227160018_0304_V.JPG,22.484978349312474,0.6741849780082703,0.23727074265480042
hcm0031,DJI_20241227155912_0253_V.JPG,23.16059044592444,0.6760922074317932,0.2037380039691925
hcm0031,DJI_20241227155954_0287_V.JPG,22.755041629980123,0.6761901378631592,0.23506897687911987
hcm0031,DJI_20241227155352_0032_V.JPG,21.642648134134273,0.668441116809845,0.21590790152549744
hcm0031,DJI_20241227155413_0041_V.JPG,20.25468004420574,0.5672428011894226,0.3472594916820526
hcm0031,DJI_20241227155450_0072_V.JPG,21.79685576982483,0.6419627070426941,0.29804691672325134
hcm0031,DJI_20241227155552_0120_V.JPG,21.775722550812112,0.6158143877983093,0.3385056257247925
hcm0031,DJI_20241227155545_0113_V.JPG,20.255757387020637,0.5781336426734924,0.36585989594459534
hcm0031,DJI_20241227155536_0104_V.JPG,21.035451497355076,0.6158456206321716,0.33874043822288513
hcm0031,DJI_20241227155753_0204_V.JPG,21.557488677460938,0.7134156823158264,0.1938605010509491
hcm0031,DJI_20241227155914_0255_V.JPG,22.59933756040374,0.6957501769065857,0.2247702032327652
hcm0031,DJI_20241227155432_0060_V.JPG,18.46948572036612,0.5409294962882996,0.3170461654663086
hcm0031,DJI_20241227155411_0039_V.JPG,20.288932729336857,0.5854662656784058,0.3255091905593872
hcm0031,DJI_20241227155507_0089_V.JPG,19.59979640870308,0.5990582704544067,0.30486249923706055
